"PM10","AQI","temp","Latitude","Longitude","windspeed","state","county","City.Name","type_of_day","type_of_day01"
19,18,87.125,35.642943,-117.715066,8.966667,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,87.666667,35.642943,-117.715066,5.516667,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,91.583333,35.642943,-117.715066,6.466667,"California","Kern","Ridgecrest","Healthy air quality",1
27,25,91.625,35.642943,-117.715066,7.095833,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,93.458333,35.642943,-117.715066,9.875,"California","Kern","Ridgecrest","Healthy air quality",1
24,22,91.333333,35.642943,-117.715066,9.3875,"California","Kern","Ridgecrest","Healthy air quality",1
24,22,90.25,35.642943,-117.715066,7.766667,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,91.291667,35.642943,-117.715066,6.991667,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,79.208333,35.642943,-117.715066,4.4,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,85.5,35.642943,-117.715066,5.7,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,90.875,35.642943,-117.715066,6.1625,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,92.416667,35.642943,-117.715066,5.5375,"California","Kern","Ridgecrest","Healthy air quality",1
31,29,89.791667,35.642943,-117.715066,6.604167,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,86.291667,35.642943,-117.715066,3.858333,"California","Kern","Ridgecrest","Healthy air quality",1
14,13,89.583333,35.642943,-117.715066,5.0375,"California","Kern","Ridgecrest","Healthy air quality",1
14,13,92.166667,35.642943,-117.715066,4.958333,"California","Kern","Ridgecrest","Healthy air quality",1
17,16,93.458333,35.642943,-117.715066,5.641667,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,95.625,35.642943,-117.715066,8.370833,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,94.708333,35.642943,-117.715066,10.879167,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,88.083333,35.642943,-117.715066,5.45,"California","Kern","Ridgecrest","Healthy air quality",1
25,23,88.083333,35.642943,-117.715066,6.054167,"California","Kern","Ridgecrest","Healthy air quality",1
49,45,90.25,35.642943,-117.715066,11.954167,"California","Kern","Ridgecrest","Healthy air quality",1
31,29,90.083333,35.642943,-117.715066,7.495833,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,92.166667,35.642943,-117.715066,5.054167,"California","Kern","Ridgecrest","Healthy air quality",1
36,33,90.833333,35.642943,-117.715066,7.454167,"California","Kern","Ridgecrest","Healthy air quality",1
28,26,91.166667,35.642943,-117.715066,5.695833,"California","Kern","Ridgecrest","Healthy air quality",1
35,32,92.25,35.642943,-117.715066,5.916667,"California","Kern","Ridgecrest","Healthy air quality",1
37,34,94.625,35.642943,-117.715066,5.183333,"California","Kern","Ridgecrest","Healthy air quality",1
34,31,96.375,35.642943,-117.715066,4.583333,"California","Kern","Ridgecrest","Healthy air quality",1
50,46,95.833333,35.642943,-117.715066,5.379167,"California","Kern","Ridgecrest","Healthy air quality",1
62,54,91.833333,35.642943,-117.715066,13.645833,"California","Kern","Ridgecrest","Unhealthy air quality",0
65,56,81.333333,35.642943,-117.715066,18.4625,"California","Kern","Ridgecrest","Unhealthy air quality",0
84,65,75.952381,35.642943,-117.715066,5.935294,"California","Kern","Ridgecrest","Unhealthy air quality",0
82,64,81.125,35.642943,-117.715066,5.825,"California","Kern","Ridgecrest","Unhealthy air quality",0
75,61,82.583333,35.642943,-117.715066,11.3375,"California","Kern","Ridgecrest","Unhealthy air quality",0
74,60,81.125,35.642943,-117.715066,6.179167,"California","Kern","Ridgecrest","Unhealthy air quality",0
41,38,82.833333,35.642943,-117.715066,9.216667,"California","Kern","Ridgecrest","Healthy air quality",1
45,42,83.541667,35.642943,-117.715066,11.108333,"California","Kern","Ridgecrest","Healthy air quality",1
61,54,84.272727,35.642943,-117.715066,7.363636,"California","Kern","Ridgecrest","Unhealthy air quality",0
63,55,84.75,35.642943,-117.715066,6.058333,"California","Kern","Ridgecrest","Unhealthy air quality",0
69,58,86.041667,35.642943,-117.715066,7.8375,"California","Kern","Ridgecrest","Unhealthy air quality",0
37,34,88.583333,35.642943,-117.715066,7.133333,"California","Kern","Ridgecrest","Healthy air quality",1
43,40,91.708333,35.642943,-117.715066,6.2875,"California","Kern","Ridgecrest","Healthy air quality",1
52,48,92.125,35.642943,-117.715066,5.675,"California","Kern","Ridgecrest","Healthy air quality",1
62,54,85.458333,35.642943,-117.715066,6.1125,"California","Kern","Ridgecrest","Unhealthy air quality",0
36,33,83.666667,35.642943,-117.715066,7.841667,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,79.5,35.642943,-117.715066,9.070833,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,80.041667,35.642943,-117.715066,4.958333,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,80.958333,35.642943,-117.715066,4.791667,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,84.708333,35.642943,-117.715066,4.658333,"California","Kern","Ridgecrest","Healthy air quality",1
17,16,89.75,35.642943,-117.715066,4.65,"California","Kern","Ridgecrest","Healthy air quality",1
21,19,91.75,35.642943,-117.715066,4.370833,"California","Kern","Ridgecrest","Healthy air quality",1
29,27,93.5,35.642943,-117.715066,4.845833,"California","Kern","Ridgecrest","Healthy air quality",1
31,29,85.875,35.642943,-117.715066,6.220833,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,85.375,35.642943,-117.715066,8.416667,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,86.25,35.642943,-117.715066,8.6375,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,84.416667,35.642943,-117.715066,8.891667,"California","Kern","Ridgecrest","Healthy air quality",1
45,42,82.5,35.642943,-117.715066,7.854167,"California","Kern","Ridgecrest","Healthy air quality",1
67,57,80.083333,35.642943,-117.715066,5.545833,"California","Kern","Ridgecrest","Unhealthy air quality",0
48,44,81.416667,35.642943,-117.715066,6.6875,"California","Kern","Ridgecrest","Healthy air quality",1
75,61,80,35.642943,-117.715066,7.708333,"California","Kern","Ridgecrest","Unhealthy air quality",0
28,26,78.416667,35.642943,-117.715066,6.704167,"California","Kern","Ridgecrest","Healthy air quality",1
36,33,79.833333,35.642943,-117.715066,10.445833,"California","Kern","Ridgecrest","Healthy air quality",1
168,107,76.875,35.642943,-117.715066,6.5375,"California","Kern","Ridgecrest","Unhealthy air quality",0
75,61,74,35.642943,-117.715066,4.404167,"California","Kern","Ridgecrest","Unhealthy air quality",0
22,20,75.75,35.642943,-117.715066,5.029167,"California","Kern","Ridgecrest","Healthy air quality",1
57,52,80.833333,35.642943,-117.715066,7.679167,"California","Kern","Ridgecrest","Unhealthy air quality",0
144,95,80.208333,35.642943,-117.715066,5.270833,"California","Kern","Ridgecrest","Unhealthy air quality",0
63,55,79.5,35.642943,-117.715066,4.920833,"California","Kern","Ridgecrest","Unhealthy air quality",0
60,53,79.625,35.642943,-117.715066,4.741667,"California","Kern","Ridgecrest","Unhealthy air quality",0
146,96,79.041667,35.642943,-117.715066,6.604167,"California","Kern","Ridgecrest","Unhealthy air quality",0
242,144,74.75,35.642943,-117.715066,3.183333,"California","Kern","Ridgecrest","Unhealthy air quality",0
83,65,72.916667,35.642943,-117.715066,10.025,"California","Kern","Ridgecrest","Unhealthy air quality",0
27,25,67.791667,35.642943,-117.715066,4.470833,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,69.75,35.642943,-117.715066,5.433333,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,67.708333,35.642943,-117.715066,4.5375,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,69.291667,35.642943,-117.715066,4.5625,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,72.125,35.642943,-117.715066,4.216667,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,72.25,35.642943,-117.715066,4.216667,"California","Kern","Ridgecrest","Healthy air quality",1
36,33,71.75,35.642943,-117.715066,5.495833,"California","Kern","Ridgecrest","Healthy air quality",1
47,44,71.458333,35.642943,-117.715066,6.945833,"California","Kern","Ridgecrest","Healthy air quality",1
31,29,68.666667,35.642943,-117.715066,10.15,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,63.458333,35.642943,-117.715066,14.979167,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,60.375,35.642943,-117.715066,4.1,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,65.375,35.642943,-117.715066,6.3,"California","Kern","Ridgecrest","Healthy air quality",1
285,166,59.5,35.642943,-117.715066,18.070833,"California","Kern","Ridgecrest","Unhealthy air quality",0
29,27,54.708333,35.642943,-117.715066,11.383333,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,54.041667,35.642943,-117.715066,4.120833,"California","Kern","Ridgecrest","Healthy air quality",1
24,22,56.916667,35.642943,-117.715066,3.920833,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,58.416667,35.642943,-117.715066,4.754167,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,60.5,35.642943,-117.715066,5.483333,"California","Kern","Ridgecrest","Healthy air quality",1
27,25,62.541667,35.642943,-117.715066,12.566667,"California","Kern","Ridgecrest","Healthy air quality",1
31,29,57.375,35.642943,-117.715066,15.2625,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,53.625,35.642943,-117.715066,4.658333,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,57.583333,35.642943,-117.715066,4.1125,"California","Kern","Ridgecrest","Healthy air quality",1
18,17,62.5,35.642943,-117.715066,3.8625,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,63.75,35.642943,-117.715066,12.666667,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,65.958333,35.642943,-117.715066,9.2875,"California","Kern","Ridgecrest","Healthy air quality",1
9,8,65.416667,35.642943,-117.715066,13.591667,"California","Kern","Ridgecrest","Healthy air quality",1
38,35,55.73913,35.642943,-117.715066,17.013043,"California","Kern","Ridgecrest","Healthy air quality",1
7,6,51.5,35.642943,-117.715066,3.783333,"California","Kern","Ridgecrest","Healthy air quality",1
7,6,57.916667,35.642943,-117.715066,4.2125,"California","Kern","Ridgecrest","Healthy air quality",1
7,6,63.375,35.642943,-117.715066,4.995833,"California","Kern","Ridgecrest","Healthy air quality",1
5,5,65.833333,35.642943,-117.715066,5,"California","Kern","Ridgecrest","Healthy air quality",1
7,6,66.958333,35.642943,-117.715066,9.041667,"California","Kern","Ridgecrest","Healthy air quality",1
7,6,67.916667,35.642943,-117.715066,9.9,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,61.833333,35.642943,-117.715066,5.591667,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,61.208333,35.642943,-117.715066,3.575,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,62.625,35.642943,-117.715066,4.754167,"California","Kern","Ridgecrest","Healthy air quality",1
17,16,64.25,35.642943,-117.715066,4.216667,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,63.458333,35.642943,-117.715066,5.566667,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,65.125,35.642943,-117.715066,9.629167,"California","Kern","Ridgecrest","Healthy air quality",1
9,8,64,35.642943,-117.715066,13.0125,"California","Kern","Ridgecrest","Healthy air quality",1
13,12,58.625,35.642943,-117.715066,6.3125,"California","Kern","Ridgecrest","Healthy air quality",1
7,6,65.625,35.642943,-117.715066,15.970833,"California","Kern","Ridgecrest","Healthy air quality",1
7,6,58.791667,35.642943,-117.715066,4.020833,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,62.041667,35.642943,-117.715066,5.245833,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,62.416667,35.642943,-117.715066,5.258333,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,61.875,35.642943,-117.715066,4.795833,"California","Kern","Ridgecrest","Healthy air quality",1
26,24,62.041667,35.642943,-117.715066,4.870833,"California","Kern","Ridgecrest","Healthy air quality",1
42,39,60.125,35.642943,-117.715066,3.4125,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,66.666667,35.642943,-117.715066,5.770833,"California","Kern","Ridgecrest","Healthy air quality",1
17,16,57.541667,35.642943,-117.715066,4.325,"California","Kern","Ridgecrest","Healthy air quality",1
17,16,57.375,35.642943,-117.715066,6.016667,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,57.541667,35.642943,-117.715066,2.570833,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,56.625,35.642943,-117.715066,4.466667,"California","Kern","Ridgecrest","Healthy air quality",1
14,13,57.291667,35.642943,-117.715066,8.104167,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,51.041667,35.642943,-117.715066,4.591667,"California","Kern","Ridgecrest","Healthy air quality",1
23,21,52.458333,35.642943,-117.715066,3.916667,"California","Kern","Ridgecrest","Healthy air quality",1
34,31,53.541667,35.642943,-117.715066,7.570833,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,51.833333,35.642943,-117.715066,5.304167,"California","Kern","Ridgecrest","Healthy air quality",1
24,22,47.375,35.642943,-117.715066,4.3375,"California","Kern","Ridgecrest","Healthy air quality",1
47,44,49.375,35.642943,-117.715066,4.191667,"California","Kern","Ridgecrest","Healthy air quality",1
21,19,52.541667,35.642943,-117.715066,4.270833,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,54.541667,35.642943,-117.715066,4.391667,"California","Kern","Ridgecrest","Healthy air quality",1
22,20,57.416667,35.642943,-117.715066,4.808333,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,58.166667,35.642943,-117.715066,5.704167,"California","Kern","Ridgecrest","Healthy air quality",1
14,13,53.75,35.642943,-117.715066,5.258333,"California","Kern","Ridgecrest","Healthy air quality",1
19,18,51.375,35.642943,-117.715066,4.295833,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,51.041667,35.642943,-117.715066,4.629167,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,55.791667,35.642943,-117.715066,5.425,"California","Kern","Ridgecrest","Healthy air quality",1
35,32,53.5,35.642943,-117.715066,3.683333,"California","Kern","Ridgecrest","Healthy air quality",1
20,19,55.25,35.642943,-117.715066,3.616667,"California","Kern","Ridgecrest","Healthy air quality",1
4,4,55.041667,35.642943,-117.715066,8.220833,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,52.083333,35.642943,-117.715066,14.275,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,40.875,35.642943,-117.715066,4.15,"California","Kern","Ridgecrest","Healthy air quality",1
7,6,38.333333,35.642943,-117.715066,4.279167,"California","Kern","Ridgecrest","Healthy air quality",1
10,9,37.541667,35.642943,-117.715066,2.445833,"California","Kern","Ridgecrest","Healthy air quality",1
16,15,41.208333,35.642943,-117.715066,5.354167,"California","Kern","Ridgecrest","Healthy air quality",1
6,6,45.416667,35.642943,-117.715066,12.225,"California","Kern","Ridgecrest","Healthy air quality",1
4,4,36.166667,35.642943,-117.715066,4.233333,"California","Kern","Ridgecrest","Healthy air quality",1
3,3,36.333333,35.642943,-117.715066,4.166667,"California","Kern","Ridgecrest","Healthy air quality",1
8,7,36.833333,35.642943,-117.715066,3.525,"California","Kern","Ridgecrest","Healthy air quality",1
11,10,39.583333,35.642943,-117.715066,4.133333,"California","Kern","Ridgecrest","Healthy air quality",1
12,11,40.458333,35.642943,-117.715066,2.483333,"California","Kern","Ridgecrest","Healthy air quality",1
4,4,47.166667,35.642943,-117.715066,8.304167,"California","Kern","Ridgecrest","Healthy air quality",1
0,0,52,35.642943,-117.715066,14.3625,"California","Kern","Ridgecrest","Healthy air quality",1
2,2,47.458333,35.642943,-117.715066,15.945833,"California","Kern","Ridgecrest","Healthy air quality",1
3,3,45.625,35.642943,-117.715066,15.25,"California","Kern","Ridgecrest","Healthy air quality",1
0,0,43.708333,35.642943,-117.715066,17.979167,"California","Kern","Ridgecrest","Healthy air quality",1
2,2,40.875,35.642943,-117.715066,6.791667,"California","Kern","Ridgecrest","Healthy air quality",1
3,3,36.5,35.642943,-117.715066,3.054167,"California","Kern","Ridgecrest","Healthy air quality",1
0,0,41.125,35.642943,-117.715066,4.516667,"California","Kern","Ridgecrest","Healthy air quality",1
0,0,42.458333,35.642943,-117.715066,4.979167,"California","Kern","Ridgecrest","Healthy air quality",1
15,14,57.114286,35.046528,-118.162833,2.857143,"California","Kern","Mojave","Healthy air quality",1
17,16,48.3625,35.046528,-118.162833,0.8625,"California","Kern","Mojave","Healthy air quality",1
18,17,49.158333,35.046528,-118.162833,3.920833,"California","Kern","Mojave","Healthy air quality",1
23,21,47.858333,35.046528,-118.162833,3.666667,"California","Kern","Mojave","Healthy air quality",1
13,12,43.645833,35.046528,-118.162833,1.145833,"California","Kern","Mojave","Healthy air quality",1
18,17,44.008333,35.046528,-118.162833,1.054167,"California","Kern","Mojave","Healthy air quality",1
21,19,44.45,35.046528,-118.162833,0.941667,"California","Kern","Mojave","Healthy air quality",1
19,18,49.0375,35.046528,-118.162833,1.495833,"California","Kern","Mojave","Healthy air quality",1
19,18,54.458333,35.046528,-118.162833,1.6625,"California","Kern","Mojave","Healthy air quality",1
22,20,56.091667,35.046528,-118.162833,1.025,"California","Kern","Mojave","Healthy air quality",1
15,14,59.025,35.046528,-118.162833,1.95,"California","Kern","Mojave","Healthy air quality",1
14,13,55.4625,35.046528,-118.162833,1.195833,"California","Kern","Mojave","Healthy air quality",1
18,17,53.683333,35.046528,-118.162833,2.0125,"California","Kern","Mojave","Healthy air quality",1
74,60,49.479167,35.046528,-118.162833,11.483333,"California","Kern","Mojave","Unhealthy air quality",0
19,18,50.5125,35.046528,-118.162833,4.5875,"California","Kern","Mojave","Healthy air quality",1
23,21,50.816667,35.046528,-118.162833,2.645833,"California","Kern","Mojave","Healthy air quality",1
28,26,46.929167,35.046528,-118.162833,4.708333,"California","Kern","Mojave","Healthy air quality",1
5,5,40.408333,35.046528,-118.162833,1.9375,"California","Kern","Mojave","Healthy air quality",1
6,6,42.8625,35.046528,-118.162833,3.341667,"California","Kern","Mojave","Healthy air quality",1
24,22,35.733333,35.046528,-118.162833,8.270833,"California","Kern","Mojave","Healthy air quality",1
10,9,38.658333,35.046528,-118.162833,6.170833,"California","Kern","Mojave","Healthy air quality",1
12,11,40.570833,35.046528,-118.162833,3.129167,"California","Kern","Mojave","Healthy air quality",1
13,12,44.033333,35.046528,-118.162833,2.9875,"California","Kern","Mojave","Healthy air quality",1
3,3,41.345833,35.046528,-118.162833,2.9125,"California","Kern","Mojave","Healthy air quality",1
5,5,41.925,35.046528,-118.162833,1.858333,"California","Kern","Mojave","Healthy air quality",1
4,4,46.170833,35.046528,-118.162833,2.229167,"California","Kern","Mojave","Healthy air quality",1
6,6,50.1,35.046528,-118.162833,0.966667,"California","Kern","Mojave","Healthy air quality",1
13,12,53.395833,35.046528,-118.162833,2.445833,"California","Kern","Mojave","Healthy air quality",1
13,12,49.191667,35.046528,-118.162833,5.816667,"California","Kern","Mojave","Healthy air quality",1
12,11,45.733333,35.046528,-118.162833,2.2625,"California","Kern","Mojave","Healthy air quality",1
11,10,50.329167,35.046528,-118.162833,2.108333,"California","Kern","Mojave","Healthy air quality",1
15,14,51.104167,35.046528,-118.162833,1.066667,"California","Kern","Mojave","Healthy air quality",1
12,11,52.973684,35.046528,-118.162833,1.621053,"California","Kern","Mojave","Healthy air quality",1
18,17,57.2,35.046528,-118.162833,4.73,"California","Kern","Mojave","Healthy air quality",1
25,23,55.233333,35.046528,-118.162833,4.145833,"California","Kern","Mojave","Healthy air quality",1
21,19,54.108333,35.046528,-118.162833,3.666667,"California","Kern","Mojave","Healthy air quality",1
5,5,48.870833,35.046528,-118.162833,5.85,"California","Kern","Mojave","Healthy air quality",1
12,11,47.85,35.046528,-118.162833,9.670833,"California","Kern","Mojave","Healthy air quality",1
4,4,46.770833,35.046528,-118.162833,6.570833,"California","Kern","Mojave","Healthy air quality",1
4,4,49.420833,35.046528,-118.162833,4.679167,"California","Kern","Mojave","Healthy air quality",1
11,10,48.095833,35.046528,-118.162833,6.983333,"California","Kern","Mojave","Healthy air quality",1
9,8,46.383333,35.046528,-118.162833,3.670833,"California","Kern","Mojave","Healthy air quality",1
13,12,36.375,35.046528,-118.162833,1.3,"California","Kern","Mojave","Healthy air quality",1
16,15,55.94,35.046528,-118.162833,4.5,"California","Kern","Mojave","Healthy air quality",1
19,18,46.795833,35.046528,-118.162833,6.6125,"California","Kern","Mojave","Healthy air quality",1
8,7,45.820833,35.046528,-118.162833,1.8875,"California","Kern","Mojave","Healthy air quality",1
11,10,51.05,35.046528,-118.162833,1.979167,"California","Kern","Mojave","Healthy air quality",1
18,17,55.291667,35.046528,-118.162833,1.866667,"California","Kern","Mojave","Healthy air quality",1
27,25,56.0125,35.046528,-118.162833,3.633333,"California","Kern","Mojave","Healthy air quality",1
46,43,45.470833,35.046528,-118.162833,2.558333,"California","Kern","Mojave","Healthy air quality",1
39,36,49.466667,35.046528,-118.162833,3.258333,"California","Kern","Mojave","Healthy air quality",1
25,23,48.925,35.046528,-118.162833,5.966667,"California","Kern","Mojave","Healthy air quality",1
14,13,43.770833,35.046528,-118.162833,2.533333,"California","Kern","Mojave","Healthy air quality",1
10,9,47.445833,35.046528,-118.162833,2.3,"California","Kern","Mojave","Healthy air quality",1
17,16,54.766667,35.046528,-118.162833,4.616667,"California","Kern","Mojave","Healthy air quality",1
25,23,46.6,35.046528,-118.162833,3.2,"California","Kern","Mojave","Healthy air quality",1
26,24,58.588889,35.046528,-118.162833,1.633333,"California","Kern","Mojave","Healthy air quality",1
31,29,53.891667,35.046528,-118.162833,6.379167,"California","Kern","Mojave","Healthy air quality",1
22,20,53.379167,35.046528,-118.162833,1.991667,"California","Kern","Mojave","Healthy air quality",1
20,19,51.1125,35.046528,-118.162833,6.679167,"California","Kern","Mojave","Healthy air quality",1
16,15,45.870833,35.046528,-118.162833,6.620833,"California","Kern","Mojave","Healthy air quality",1
5,5,40.495833,35.046528,-118.162833,3.575,"California","Kern","Mojave","Healthy air quality",1
7,6,35.13,35.046528,-118.162833,2.21,"California","Kern","Mojave","Healthy air quality",1
11,10,37.545455,35.046528,-118.162833,8.255556,"California","Kern","Mojave","Healthy air quality",1
6,6,44.983333,35.046528,-118.162833,5.575,"California","Kern","Mojave","Healthy air quality",1
13,12,48.9125,35.046528,-118.162833,1.879167,"California","Kern","Mojave","Healthy air quality",1
20,19,58.275,35.046528,-118.162833,2.516667,"California","Kern","Mojave","Healthy air quality",1
9,8,59.7125,35.046528,-118.162833,3.379167,"California","Kern","Mojave","Healthy air quality",1
8,7,48.458333,35.046528,-118.162833,7.929167,"California","Kern","Mojave","Healthy air quality",1
8,7,49.045833,35.046528,-118.162833,5.3125,"California","Kern","Mojave","Healthy air quality",1
14,13,52.658333,35.046528,-118.162833,5.504167,"California","Kern","Mojave","Healthy air quality",1
14,13,49.779167,35.046528,-118.162833,5.316667,"California","Kern","Mojave","Healthy air quality",1
18,17,52.483333,35.046528,-118.162833,4.695833,"California","Kern","Mojave","Healthy air quality",1
22,20,50.0875,35.046528,-118.162833,6.525,"California","Kern","Mojave","Healthy air quality",1
15,14,53.770833,35.046528,-118.162833,4.725,"California","Kern","Mojave","Healthy air quality",1
12,11,56.579167,35.046528,-118.162833,2.066667,"California","Kern","Mojave","Healthy air quality",1
15,14,62.525,35.046528,-118.162833,2.2875,"California","Kern","Mojave","Healthy air quality",1
28,26,65.508333,35.046528,-118.162833,7.045833,"California","Kern","Mojave","Healthy air quality",1
42,39,60.825,35.046528,-118.162833,3.520833,"California","Kern","Mojave","Healthy air quality",1
18,17,59.3375,35.046528,-118.162833,4.104167,"California","Kern","Mojave","Healthy air quality",1
23,21,64.025,35.046528,-118.162833,2.104167,"California","Kern","Mojave","Healthy air quality",1
30,28,71.670833,35.046528,-118.162833,3.466667,"California","Kern","Mojave","Healthy air quality",1
29,27,71.8625,35.046528,-118.162833,4.2125,"California","Kern","Mojave","Healthy air quality",1
19,18,69.9625,35.046528,-118.162833,5.845833,"California","Kern","Mojave","Healthy air quality",1
33,31,63.720833,35.046528,-118.162833,6.845833,"California","Kern","Mojave","Healthy air quality",1
26,24,64.804167,35.046528,-118.162833,4.25,"California","Kern","Mojave","Healthy air quality",1
21,19,67.875,35.046528,-118.162833,5.5,"California","Kern","Mojave","Healthy air quality",1
42,39,62.554167,35.046528,-118.162833,9.4625,"California","Kern","Mojave","Healthy air quality",1
26,24,66.308333,35.046528,-118.162833,5.475,"California","Kern","Mojave","Healthy air quality",1
26,24,65.341667,35.046528,-118.162833,6.733333,"California","Kern","Mojave","Healthy air quality",1
21,19,66.8125,35.046528,-118.162833,4.208333,"California","Kern","Mojave","Healthy air quality",1
26,24,68.154167,35.046528,-118.162833,3.275,"California","Kern","Mojave","Healthy air quality",1
48,44,64.841667,35.046528,-118.162833,5.770833,"California","Kern","Mojave","Healthy air quality",1
29,27,55.133333,35.046528,-118.162833,6.254167,"California","Kern","Mojave","Healthy air quality",1
25,23,59.395833,35.046528,-118.162833,2.875,"California","Kern","Mojave","Healthy air quality",1
29,27,63.033333,35.046528,-118.162833,3.158333,"California","Kern","Mojave","Healthy air quality",1
19,18,63.620833,35.046528,-118.162833,2.90625,"California","Kern","Mojave","Healthy air quality",1
12,11,66.420833,35.046528,-118.162833,4.175,"California","Kern","Mojave","Healthy air quality",1
25,23,72.333333,35.046528,-118.162833,6.84375,"California","Kern","Mojave","Healthy air quality",1
28,26,70.4875,35.046528,-118.162833,5.616667,"California","Kern","Mojave","Healthy air quality",1
44,41,58.4,35.046528,-118.162833,9.558333,"California","Kern","Mojave","Healthy air quality",1
41,38,64.270833,35.046528,-118.162833,6.618182,"California","Kern","Mojave","Healthy air quality",1
26,24,67.6375,35.046528,-118.162833,7.370588,"California","Kern","Mojave","Healthy air quality",1
26,24,62.504167,35.046528,-118.162833,7.6,"California","Kern","Mojave","Healthy air quality",1
9,8,54.7625,35.046528,-118.162833,7.17,"California","Kern","Mojave","Healthy air quality",1
5,5,51.104167,35.046528,-118.162833,9.9,"California","Kern","Mojave","Healthy air quality",1
14,13,54.933333,35.046528,-118.162833,5.54,"California","Kern","Mojave","Healthy air quality",1
14,13,65.358333,35.046528,-118.162833,6.341176,"California","Kern","Mojave","Healthy air quality",1
18,17,73.954167,35.046528,-118.162833,3.735,"California","Kern","Mojave","Healthy air quality",1
24,22,78.6125,35.046528,-118.162833,6.509091,"California","Kern","Mojave","Healthy air quality",1
43,40,72.3375,35.046528,-118.162833,6.516667,"California","Kern","Mojave","Healthy air quality",1
55,51,65.3,35.046528,-118.162833,8.920833,"California","Kern","Mojave","Unhealthy air quality",0
28,26,69.875,35.046528,-118.162833,3.516667,"California","Kern","Mojave","Healthy air quality",1
30,28,74.029167,35.046528,-118.162833,2.979167,"California","Kern","Mojave","Healthy air quality",1
26,24,73.391667,35.046528,-118.162833,2.626087,"California","Kern","Mojave","Healthy air quality",1
42,39,NA,35.046528,-118.162833,3.595833,"California","Kern","Mojave","Healthy air quality",1
76,61,NA,35.046528,-118.162833,8.116667,"California","Kern","Mojave","Unhealthy air quality",0
31,29,NA,35.046528,-118.162833,5.716667,"California","Kern","Mojave","Healthy air quality",1
30,28,NA,35.046528,-118.162833,5.770833,"California","Kern","Mojave","Healthy air quality",1
24,22,NA,35.046528,-118.162833,4.3625,"California","Kern","Mojave","Healthy air quality",1
31,29,NA,35.046528,-118.162833,3.120833,"California","Kern","Mojave","Healthy air quality",1
30,28,NA,35.046528,-118.162833,3.029167,"California","Kern","Mojave","Healthy air quality",1
36,33,NA,35.046528,-118.162833,3.629167,"California","Kern","Mojave","Healthy air quality",1
26,24,NA,35.046528,-118.162833,4.670833,"California","Kern","Mojave","Healthy air quality",1
