SiteLocDate,pm.scale,avgpm,AQI,wind.scale,avgtemp,County.Code,Latitude,Longitude,temp.scale,avgwind,state,county,City.Name
232.2021-03-06,Micrograms/cubic meter (25 C),48,44,Degrees Fahrenheit,56.725,29,35.438035,-119.016787,Knots,4.129167,California,Kern,Oildale
232.2021-03-07,Micrograms/cubic meter (25 C),19,18,Degrees Fahrenheit,53.079167,29,35.438035,-119.016787,Knots,1.716667,California,Kern,Oildale
232.2021-03-08,Micrograms/cubic meter (25 C),24,22,Degrees Fahrenheit,56.229167,29,35.438035,-119.016787,Knots,3.545833,California,Kern,Oildale
232.2021-03-09,Micrograms/cubic meter (25 C),17,16,Degrees Fahrenheit,53.204167,29,35.438035,-119.016787,Knots,3.029167,California,Kern,Oildale
232.2021-03-10,Micrograms/cubic meter (25 C),4,4,Degrees Fahrenheit,48.141667,29,35.438035,-119.016787,Knots,3.329167,California,Kern,Oildale
232.2021-03-11,Micrograms/cubic meter (25 C),4,4,Degrees Fahrenheit,47.495833,29,35.438035,-119.016787,Knots,3.375,California,Kern,Oildale
232.2021-03-12,Micrograms/cubic meter (25 C),9,8,Degrees Fahrenheit,49.916667,29,35.438035,-119.016787,Knots,2.791667,California,Kern,Oildale
232.2021-03-13,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,55.2875,29,35.438035,-119.016787,Knots,2.6875,California,Kern,Oildale
232.2021-03-14,Micrograms/cubic meter (25 C),16,15,Degrees Fahrenheit,53.191667,29,35.438035,-119.016787,Knots,2.225,California,Kern,Oildale
232.2021-03-15,Micrograms/cubic meter (25 C),4,4,Degrees Fahrenheit,46.475,29,35.438035,-119.016787,Knots,6.4,California,Kern,Oildale
232.2021-03-16,Micrograms/cubic meter (25 C),7,6,Degrees Fahrenheit,46.9125,29,35.438035,-119.016787,Knots,1.75,California,Kern,Oildale
232.2021-03-17,Micrograms/cubic meter (25 C),19,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232.2021-03-18,Micrograms/cubic meter (25 C),28,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232.2021-03-19,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,61.71,29,35.438035,-119.016787,Knots,8.44,California,Kern,Oildale
232.2021-03-20,Micrograms/cubic meter (25 C),6,6,Degrees Fahrenheit,53.7625,29,35.438035,-119.016787,Knots,5.358333,California,Kern,Oildale
232.2021-03-21,Micrograms/cubic meter (25 C),8,7,Degrees Fahrenheit,52.8125,29,35.438035,-119.016787,Knots,2.870833,California,Kern,Oildale
232.2021-03-22,Micrograms/cubic meter (25 C),13,12,Degrees Fahrenheit,57.225,29,35.438035,-119.016787,Knots,3.0125,California,Kern,Oildale
232.2021-03-23,Micrograms/cubic meter (25 C),19,18,Degrees Fahrenheit,54.904167,29,35.438035,-119.016787,Knots,3.554167,California,Kern,Oildale
232.2021-03-24,Micrograms/cubic meter (25 C),29,27,Degrees Fahrenheit,56.916667,29,35.438035,-119.016787,Knots,2.283333,California,Kern,Oildale
232.2021-03-25,Micrograms/cubic meter (25 C),21,19,Degrees Fahrenheit,56.3875,29,35.438035,-119.016787,Knots,4.716667,California,Kern,Oildale
232.2021-03-26,Micrograms/cubic meter (25 C),24,22,Degrees Fahrenheit,58.05,29,35.438035,-119.016787,Knots,2.304167,California,Kern,Oildale
232.2021-03-27,Micrograms/cubic meter (25 C),24,22,Degrees Fahrenheit,64.258333,29,35.438035,-119.016787,Knots,2.933333,California,Kern,Oildale
232.2021-03-28,Micrograms/cubic meter (25 C),22,20,Degrees Fahrenheit,68.379167,29,35.438035,-119.016787,Knots,2.295833,California,Kern,Oildale
232.2021-03-29,Micrograms/cubic meter (25 C),40,37,Degrees Fahrenheit,67.1125,29,35.438035,-119.016787,Knots,3.220833,California,Kern,Oildale
232.2021-03-30,Micrograms/cubic meter (25 C),46,43,Degrees Fahrenheit,63.979167,29,35.438035,-119.016787,Knots,2.058333,California,Kern,Oildale
232.2021-03-31,Micrograms/cubic meter (25 C),44,41,Degrees Fahrenheit,70.125,29,35.438035,-119.016787,Knots,2.604167,California,Kern,Oildale
232.2021-04-01,Micrograms/cubic meter (25 C),42,39,Degrees Fahrenheit,74.258333,29,35.438035,-119.016787,Knots,3.2625,California,Kern,Oildale
232.2021-04-02,Micrograms/cubic meter (25 C),43,40,Degrees Fahrenheit,74.441667,29,35.438035,-119.016787,Knots,2.633333,California,Kern,Oildale
232.2021-04-03,Micrograms/cubic meter (25 C),41,38,Degrees Fahrenheit,70.841667,29,35.438035,-119.016787,Knots,3.004167,California,Kern,Oildale
232.2021-04-04,Micrograms/cubic meter (25 C),33,31,Degrees Fahrenheit,63.266667,29,35.438035,-119.016787,Knots,2.570833,California,Kern,Oildale
232.2021-04-05,Micrograms/cubic meter (25 C),46,43,Degrees Fahrenheit,63.8125,29,35.438035,-119.016787,Knots,2.825,California,Kern,Oildale
232.2021-04-06,Micrograms/cubic meter (25 C),37,34,Degrees Fahrenheit,64.716667,29,35.438035,-119.016787,Knots,2.254167,California,Kern,Oildale
232.2021-04-07,Micrograms/cubic meter (25 C),45,42,Degrees Fahrenheit,69.427778,29,35.438035,-119.016787,Knots,2.505556,California,Kern,Oildale
232.2021-04-08,Micrograms/cubic meter (25 C),43,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232.2021-04-09,Micrograms/cubic meter (25 C),39,36,Degrees Fahrenheit,72.773333,29,35.438035,-119.016787,Knots,3.28,California,Kern,Oildale
232.2021-04-10,Micrograms/cubic meter (25 C),38,35,Degrees Fahrenheit,63.670833,29,35.438035,-119.016787,Knots,2.508333,California,Kern,Oildale
232.2021-04-11,Micrograms/cubic meter (25 C),30,28,Degrees Fahrenheit,67.65,29,35.438035,-119.016787,Knots,2.166667,California,Kern,Oildale
